Time,Heatsink Temp.,Speed [RPM],Motor Voltage,Motor current
2022-02-04 11:26:42,31.0,0.0,0.0,0.0
2022-02-04 11:26:52,31.0,0.0,0.0,0.0
2022-02-04 11:27:02,31.0,0.0,0.0,0.0
2022-02-04 11:27:12,31.0,0.0,0.0,0.0
2022-02-04 11:27:22,31.0,0.0,0.0,0.0
2022-02-04 11:27:32,31.0,0.0,0.0,0.0
2022-02-04 11:27:42,31.0,0.0,0.0,0.0
2022-02-04 11:27:52,31.0,0.0,0.0,0.0
2022-02-04 11:28:02,31.0,0.0,0.0,0.0
2022-02-04 11:28:12,31.0,0.0,0.0,0.0
2022-02-04 11:28:22,31.0,0.0,0.0,0.0
2022-02-04 11:28:32,31.0,0.0,0.0,0.0
2022-02-04 11:28:42,31.0,0.0,0.0,0.0
2022-02-04 11:28:52,31.0,0.0,0.0,0.0
2022-02-04 11:29:02,31.0,0.0,0.0,0.0
2022-02-04 11:29:12,31.0,0.0,0.0,0.0
2022-02-04 11:29:22,31.0,0.0,0.0,0.0
2022-02-04 11:29:32,31.0,0.0,0.0,0.0
2022-02-04 11:29:42,31.0,0.0,0.0,0.0
2022-02-04 11:29:52,31.0,0.0,0.0,0.0
2022-02-04 11:30:02,31.0,0.0,0.0,0.0
2022-02-04 11:30:12,31.0,0.0,0.0,0.0
2022-02-04 11:30:22,31.0,0.0,0.0,0.0
2022-02-04 11:30:32,31.0,0.0,0.0,0.0
2022-02-04 11:30:42,31.0,0.0,0.0,0.0
2022-02-04 11:30:52,31.0,0.0,9.9,4.76
2022-02-04 11:31:02,32.0,0.0,9.9,4.76
2022-02-04 11:31:12,34.0,0.0,9.9,4.76
2022-02-04 11:31:22,35.0,0.0,9.8,4.76
2022-02-04 11:31:32,35.0,-499.0,127.2,4.99
2022-02-04 11:31:42,36.0,-500.0,127.2,4.99
2022-02-04 11:31:52,36.0,-498.0,127.0,4.99
2022-02-04 11:32:02,36.0,-500.0,127.2,5.0
2022-02-04 11:32:12,36.0,-500.0,127.2,4.99
2022-02-04 11:32:22,37.0,-500.0,127.1,5.0
2022-02-04 11:32:32,37.0,-498.0,127.1,5.0
2022-02-04 11:32:42,37.0,-500.0,127.1,4.99
2022-02-04 11:32:52,37.0,-499.0,127.1,5.0
2022-02-04 11:33:02,37.0,-498.0,127.1,5.0
2022-02-04 11:33:12,37.0,-500.0,127.2,5.0
2022-02-04 11:33:22,37.0,-500.0,127.1,4.99
2022-02-04 11:33:32,37.0,-500.0,127.2,5.0
2022-02-04 11:33:42,38.0,-500.0,127.2,5.01
2022-02-04 11:33:52,38.0,-500.0,127.0,4.99
2022-02-04 11:34:02,38.0,-500.0,127.2,4.99
2022-02-04 11:34:12,38.0,-500.0,127.1,5.0
2022-02-04 11:34:22,38.0,-500.0,127.2,4.99
2022-02-04 11:34:32,38.0,-498.0,127.2,4.98
2022-02-04 11:34:42,38.0,-500.0,127.3,5.0
2022-02-04 11:34:52,38.0,-498.0,127.2,4.99
2022-02-04 11:35:02,38.0,-498.0,127.1,4.98
2022-02-04 11:35:12,38.0,-500.0,127.2,4.99
2022-02-04 11:35:22,38.0,-498.0,127.0,5.0
2022-02-04 11:35:32,38.0,-500.0,127.3,4.99
2022-02-04 11:35:42,38.0,-498.0,127.1,5.0
2022-02-04 11:35:52,38.0,-499.0,127.1,4.99
2022-02-04 11:36:02,38.0,-500.0,127.2,4.99
2022-02-04 11:36:12,38.0,-500.0,127.2,4.99
2022-02-04 11:36:22,38.0,-500.0,127.2,4.98
2022-02-04 11:36:32,38.0,-498.0,127.1,4.98
2022-02-04 11:36:42,39.0,-500.0,127.2,5.0
2022-02-04 11:36:52,39.0,-499.0,127.2,4.99
2022-02-04 11:37:02,39.0,-500.0,127.1,4.99
2022-02-04 11:37:12,39.0,-499.0,127.2,5.0
2022-02-04 11:37:22,39.0,-500.0,127.1,4.99
2022-02-04 11:37:32,39.0,-500.0,127.2,5.0
2022-02-04 11:37:42,39.0,-499.0,127.2,5.0
2022-02-04 11:37:52,39.0,-498.0,127.3,4.99
2022-02-04 11:38:02,39.0,-498.0,127.1,5.0
2022-02-04 11:38:12,39.0,-500.0,127.3,4.99
2022-02-04 11:38:22,39.0,-500.0,127.1,4.99
2022-02-04 11:38:32,39.0,-500.0,127.2,4.99
2022-02-04 11:38:42,39.0,-498.0,127.2,4.99
2022-02-04 11:38:52,39.0,-500.0,127.1,4.99
2022-02-04 11:39:02,39.0,-498.0,127.3,4.98
2022-02-04 11:39:12,39.0,-500.0,127.2,4.99
2022-02-04 11:39:22,39.0,-500.0,127.1,5.0
2022-02-04 11:39:32,39.0,-500.0,127.1,5.0
2022-02-04 11:39:42,39.0,-500.0,127.1,4.99
2022-02-04 11:39:52,39.0,-499.0,127.2,4.99
2022-02-04 11:40:02,39.0,-498.0,127.3,4.99
2022-02-04 11:40:12,39.0,-498.0,127.1,4.99
2022-02-04 11:40:22,39.0,-498.0,127.2,5.0
2022-02-04 11:40:32,39.0,-500.0,127.3,4.99
2022-02-04 11:40:42,39.0,-500.0,127.3,4.99
2022-02-04 11:40:52,39.0,-499.0,127.1,5.0
2022-02-04 11:41:02,39.0,-500.0,127.2,4.99
2022-02-04 11:41:12,39.0,-500.0,127.2,4.99
2022-02-04 11:41:22,39.0,-500.0,127.1,4.99
2022-02-04 11:41:32,39.0,-500.0,127.1,4.98
2022-02-04 11:41:42,39.0,-500.0,127.3,4.98
2022-02-04 11:41:52,39.0,-499.0,127.2,5.0
2022-02-04 11:42:02,39.0,-498.0,127.0,4.99
2022-02-04 11:42:12,39.0,-504.0,131.0,4.82
2022-02-04 11:42:22,39.0,-502.0,131.1,4.82
2022-02-04 11:42:32,39.0,-502.0,131.1,4.82
2022-02-04 11:42:42,39.0,-385.0,90.1,4.83
2022-02-04 11:42:52,39.0,0.0,8.6,4.81
2022-02-04 11:43:02,39.0,0.0,8.7,4.81
2022-02-04 11:43:12,39.0,0.0,8.6,4.81
2022-02-04 11:43:22,39.0,0.0,8.6,4.81
2022-02-04 11:43:32,39.0,0.0,8.6,4.81
2022-02-04 11:43:42,39.0,0.0,8.4,4.81
2022-02-04 11:43:52,39.0,0.0,8.4,4.81
2022-02-04 11:44:02,39.0,0.0,8.3,4.81
2022-02-04 11:44:12,39.0,0.0,8.3,4.81
2022-02-04 11:44:22,39.0,0.0,8.2,4.81
2022-02-04 11:44:32,39.0,0.0,8.2,4.81
2022-02-04 11:44:42,39.0,0.0,8.3,4.81
2022-02-04 11:44:52,39.0,0.0,8.2,4.81
2022-02-04 11:45:02,39.0,0.0,8.3,4.81
2022-02-04 11:45:12,39.0,0.0,8.3,4.81
2022-02-04 11:45:22,39.0,0.0,8.3,4.81
2022-02-04 11:45:32,39.0,0.0,8.4,4.81
2022-02-04 11:45:42,39.0,0.0,8.5,4.81
2022-02-04 11:45:52,39.0,0.0,8.5,4.81
2022-02-04 11:46:02,39.0,0.0,8.6,4.81
2022-02-04 11:46:12,39.0,0.0,8.7,4.81
2022-02-04 11:46:22,39.0,0.0,8.7,4.81
2022-02-04 11:46:32,39.0,0.0,8.8,4.81
2022-02-04 11:46:42,39.0,0.0,8.8,4.81
2022-02-04 11:46:52,39.0,0.0,8.7,4.81
2022-02-04 11:47:02,39.0,0.0,8.8,4.81
2022-02-04 11:47:12,39.0,0.0,8.7,4.81
2022-02-04 11:47:22,39.0,0.0,8.7,4.81
2022-02-04 11:47:32,39.0,0.0,8.7,4.81
2022-02-04 11:47:42,39.0,0.0,8.7,4.81
2022-02-04 11:47:52,39.0,0.0,8.6,4.81
2022-02-04 11:48:02,39.0,0.0,8.6,4.81
2022-02-04 11:48:12,39.0,0.0,8.6,4.8
2022-02-04 11:48:22,39.0,0.0,8.7,4.8
2022-02-04 11:48:32,39.0,0.0,8.7,4.8
2022-02-04 11:48:42,39.0,0.0,8.6,4.8
2022-02-04 11:48:52,39.0,0.0,8.8,4.8
2022-02-04 11:49:02,39.0,0.0,8.8,4.8
2022-02-04 11:49:12,37.0,0.0,0.0,0.0
2022-02-04 11:49:22,36.0,0.0,0.0,0.0
2022-02-04 11:49:32,36.0,0.0,0.0,0.0
2022-02-04 11:49:42,36.0,0.0,0.0,0.0
2022-02-04 11:49:52,34.0,0.0,0.0,0.0
2022-02-04 11:50:02,34.0,0.0,0.0,0.0
2022-02-04 11:50:12,34.0,0.0,0.0,0.0
2022-02-04 11:50:22,33.0,0.0,0.0,0.0
2022-02-04 11:50:32,33.0,0.0,0.0,0.0
2022-02-04 11:50:42,33.0,0.0,0.0,0.0
2022-02-04 11:50:52,33.0,0.0,0.0,0.0
2022-02-04 11:51:02,32.0,0.0,0.0,0.0
2022-02-04 11:51:12,32.0,0.0,0.0,0.0
2022-02-04 11:51:22,32.0,0.0,0.0,0.0
2022-02-04 11:51:32,32.0,0.0,0.0,0.0
2022-02-04 11:51:42,32.0,0.0,0.0,0.0
2022-02-04 11:51:52,31.0,0.0,0.0,0.0
2022-02-04 11:52:02,31.0,0.0,0.0,0.0
2022-02-04 11:52:12,31.0,0.0,0.0,0.0
2022-02-04 11:52:22,31.0,0.0,0.0,0.0
2022-02-04 11:52:32,31.0,0.0,0.0,0.0
2022-02-04 11:52:42,31.0,0.0,0.0,0.0
2022-02-04 11:52:52,31.0,0.0,0.0,0.0
2022-02-04 11:53:02,31.0,0.0,0.0,0.0
2022-02-04 11:53:12,31.0,0.0,0.0,0.0
2022-02-04 11:53:22,31.0,0.0,0.0,0.0
2022-02-04 11:53:32,31.0,0.0,0.0,0.0
2022-02-04 11:53:42,31.0,0.0,0.0,0.0
2022-02-04 11:53:52,31.0,0.0,8.8,4.8
2022-02-04 11:54:02,31.0,0.0,8.8,4.8
2022-02-04 11:54:12,33.0,-446.0,111.3,5.3
2022-02-04 11:54:22,35.0,-445.0,111.4,5.27
2022-02-04 11:54:32,36.0,-444.0,111.3,5.28
2022-02-04 11:54:42,36.0,-446.0,111.5,5.27
2022-02-04 11:54:52,37.0,-445.0,111.4,5.26
2022-02-04 11:55:02,37.0,-446.0,111.4,5.28
2022-02-04 11:55:12,37.0,-444.0,111.3,5.27
2022-02-04 11:55:22,37.0,-446.0,111.4,5.27
2022-02-04 11:55:32,37.0,-444.0,111.5,5.26
2022-02-04 11:55:42,37.0,-446.0,111.3,5.26
2022-02-04 11:55:52,38.0,-446.0,111.3,5.28
2022-02-04 11:56:02,38.0,-446.0,111.4,5.28
2022-02-04 11:56:12,38.0,-446.0,111.3,5.28
2022-02-04 11:56:22,38.0,-445.0,111.3,5.27
2022-02-04 11:56:32,38.0,-446.0,111.5,5.26
2022-02-04 11:56:42,38.0,-446.0,111.3,5.28
2022-02-04 11:56:52,38.0,-444.0,111.1,5.27
2022-02-04 11:57:02,38.0,-446.0,111.3,5.28
2022-02-04 11:57:12,38.0,-445.0,111.3,5.27
2022-02-04 11:57:22,38.0,-444.0,111.3,5.26
2022-02-04 11:57:32,39.0,-444.0,111.3,5.28
2022-02-04 11:57:42,39.0,-444.0,111.4,5.27
2022-02-04 11:57:52,39.0,-446.0,111.4,5.27
2022-02-04 11:58:02,39.0,-443.0,111.1,5.27
2022-02-04 11:58:12,39.0,-444.0,111.4,5.27
2022-02-04 11:58:22,39.0,-445.0,111.4,5.27
2022-02-04 11:58:32,39.0,-444.0,111.2,5.3
2022-02-04 11:58:42,39.0,-446.0,111.4,5.28
2022-02-04 11:58:52,39.0,-444.0,111.4,5.27
2022-02-04 11:59:02,39.0,-444.0,111.3,5.28
2022-02-04 11:59:12,39.0,-443.0,111.3,5.28
2022-02-04 11:59:22,39.0,-446.0,111.3,5.28
2022-02-04 11:59:32,39.0,-446.0,111.4,5.27
2022-02-04 11:59:42,39.0,-446.0,111.5,5.27
2022-02-04 11:59:52,39.0,-444.0,111.4,5.28
2022-02-04 12:00:02,39.0,-446.0,111.3,5.26
2022-02-04 12:00:12,39.0,-445.0,111.4,5.28
2022-02-04 12:00:22,39.0,-446.0,111.3,5.28
2022-02-04 12:00:32,39.0,-444.0,111.3,5.28
2022-02-04 12:00:42,39.0,-444.0,111.4,5.27
2022-02-04 12:00:52,39.0,-445.0,111.4,5.27
2022-02-04 12:01:02,40.0,-445.0,111.3,5.28
2022-02-04 12:01:12,40.0,-446.0,111.3,5.26
2022-02-04 12:01:22,40.0,-446.0,111.3,5.27
2022-02-04 12:01:32,40.0,-445.0,111.4,5.28
2022-02-04 12:01:42,40.0,-446.0,111.3,5.28
2022-02-04 12:01:52,40.0,-444.0,111.3,5.26
2022-02-04 12:02:02,40.0,-444.0,111.4,5.26
2022-02-04 12:02:12,40.0,-444.0,111.4,5.27
2022-02-04 12:02:22,40.0,-445.0,111.4,5.27
2022-02-04 12:02:32,40.0,-444.0,111.3,5.26
2022-02-04 12:02:42,40.0,-444.0,111.4,5.25
2022-02-04 12:02:52,40.0,-444.0,111.3,5.27
2022-02-04 12:03:02,40.0,-446.0,111.3,5.27
2022-02-04 12:03:12,40.0,-445.0,111.4,5.27
2022-02-04 12:03:22,40.0,-445.0,111.4,5.26
2022-02-04 12:03:32,40.0,-443.0,111.3,5.26
2022-02-04 12:03:42,40.0,-445.0,111.1,5.28
2022-02-04 12:03:52,40.0,-446.0,111.2,5.27
2022-02-04 12:04:02,40.0,-445.0,111.4,5.27
2022-02-04 12:04:12,40.0,-446.0,111.3,5.27
2022-02-04 12:04:22,40.0,-444.0,111.2,5.27
2022-02-04 12:04:32,40.0,-444.0,111.2,5.27
2022-02-04 12:04:42,40.0,-445.0,111.4,5.27
2022-02-04 12:04:52,40.0,-444.0,111.4,5.28
2022-02-04 12:05:02,40.0,-446.0,111.4,5.27
2022-02-04 12:05:12,40.0,-446.0,111.4,5.26
2022-02-04 12:05:22,40.0,-445.0,111.3,5.28
2022-02-04 12:05:32,40.0,-445.0,111.5,5.26
2022-02-04 12:05:42,40.0,-452.0,117.7,4.8
2022-02-04 12:05:52,40.0,-451.0,117.7,4.79
2022-02-04 12:06:02,40.0,-450.0,117.6,4.82
2022-02-04 12:06:12,40.0,-452.0,117.6,4.81
2022-02-04 12:06:22,40.0,-451.0,117.6,4.82
2022-02-04 12:06:32,40.0,-450.0,117.6,4.81
2022-02-04 12:06:42,40.0,-452.0,117.7,4.81
2022-02-04 12:06:52,40.0,-450.0,117.6,4.79
2022-02-04 12:07:02,40.0,0.0,11.0,4.7
2022-02-04 12:07:12,40.0,0.0,11.1,4.7
2022-02-04 12:07:22,40.0,0.0,11.1,4.7
2022-02-04 12:07:32,40.0,0.0,11.1,4.7
2022-02-04 12:07:42,40.0,0.0,11.1,4.7
2022-02-04 12:07:52,41.0,0.0,11.1,4.7
2022-02-04 12:08:02,41.0,0.0,11.1,4.7
2022-02-04 12:08:12,41.0,0.0,11.1,4.7
2022-02-04 12:08:22,41.0,0.0,11.1,4.7
2022-02-04 12:08:32,41.0,0.0,11.0,4.7
2022-02-04 12:08:42,41.0,0.0,11.0,4.7
2022-02-04 12:08:52,41.0,0.0,11.1,4.7
2022-02-04 12:09:02,41.0,0.0,11.1,4.7
2022-02-04 12:09:12,41.0,0.0,11.1,4.7
2022-02-04 12:09:22,41.0,0.0,11.1,4.7
2022-02-04 12:09:32,41.0,0.0,11.1,4.7
2022-02-04 12:09:42,41.0,0.0,11.1,4.71
2022-02-04 12:09:52,41.0,0.0,0.0,0.0
2022-02-04 12:10:02,38.0,0.0,0.0,0.0
2022-02-04 12:10:12,37.0,0.0,0.0,0.0
2022-02-04 12:10:22,36.0,0.0,0.0,0.0
2022-02-04 12:10:32,36.0,0.0,0.0,0.0
2022-02-04 12:10:42,35.0,0.0,0.0,0.0
2022-02-04 12:10:52,35.0,0.0,0.0,0.0
2022-02-04 12:11:02,34.0,0.0,0.0,0.0
2022-02-04 12:11:12,34.0,0.0,0.0,0.0
2022-02-04 12:11:22,34.0,0.0,0.0,0.0
2022-02-04 12:11:32,33.0,0.0,0.0,0.0
2022-02-04 12:11:42,33.0,0.0,0.0,0.0
2022-02-04 12:11:52,33.0,0.0,0.0,0.0
2022-02-04 12:12:02,32.0,0.0,0.0,0.0
2022-02-04 12:12:12,32.0,0.0,0.0,0.0
2022-02-04 12:12:22,32.0,0.0,0.0,0.0
2022-02-04 12:12:32,32.0,0.0,0.0,0.0
2022-02-04 12:12:42,32.0,0.0,0.0,0.0
2022-02-04 12:12:52,32.0,0.0,0.0,0.0
2022-02-04 12:13:02,31.0,0.0,0.0,0.0
2022-02-04 12:13:12,31.0,0.0,0.0,0.0
2022-02-04 12:13:22,31.0,0.0,0.0,0.0
2022-02-04 12:13:32,31.0,0.0,0.0,0.0
2022-02-04 12:13:42,31.0,0.0,0.0,0.0
2022-02-04 12:13:52,31.0,0.0,0.0,0.0
2022-02-04 12:14:02,31.0,0.0,0.0,0.0
2022-02-04 12:14:12,31.0,0.0,0.0,0.0
2022-02-04 12:14:22,31.0,0.0,0.0,0.0
2022-02-04 12:14:32,31.0,0.0,0.0,0.0
2022-02-04 12:14:42,31.0,0.0,0.0,0.0
2022-02-04 12:14:52,31.0,0.0,0.0,0.0
2022-02-04 12:15:02,31.0,0.0,0.0,0.0
2022-02-04 12:15:12,31.0,0.0,0.0,0.0
2022-02-04 12:15:22,31.0,0.0,0.0,0.0
2022-02-04 12:15:32,31.0,0.0,0.0,0.0
2022-02-04 12:15:42,31.0,0.0,0.0,0.0
2022-02-04 12:15:52,31.0,0.0,0.0,0.0
2022-02-04 12:16:02,31.0,0.0,0.0,0.0
2022-02-04 12:16:12,31.0,0.0,0.0,0.0
2022-02-04 12:16:22,31.0,0.0,0.0,0.0
2022-02-04 12:16:32,31.0,0.0,0.0,0.0
2022-02-04 12:16:42,31.0,0.0,0.0,0.0
2022-02-04 12:16:52,31.0,0.0,0.0,0.0
2022-02-04 12:17:02,31.0,0.0,0.0,0.0
2022-02-04 12:17:12,31.0,0.0,0.0,0.0
2022-02-04 12:17:22,31.0,0.0,0.0,0.0
2022-02-04 12:17:32,31.0,0.0,0.0,0.0
2022-02-04 12:17:42,31.0,0.0,0.0,0.0
2022-02-04 12:17:52,31.0,0.0,0.0,0.0
2022-02-04 12:18:02,31.0,0.0,0.0,0.0
2022-02-04 12:18:12,31.0,0.0,0.0,0.0
2022-02-04 12:18:22,31.0,0.0,0.0,0.0
2022-02-04 12:18:32,31.0,0.0,0.0,0.0
2022-02-04 12:18:42,31.0,0.0,0.0,0.0
2022-02-04 12:18:52,31.0,0.0,0.0,0.0
2022-02-04 12:19:02,31.0,0.0,0.0,0.0
2022-02-04 12:19:12,31.0,0.0,0.0,0.0
2022-02-04 12:19:22,31.0,0.0,0.0,0.0
2022-02-04 12:19:32,31.0,0.0,0.0,0.0
2022-02-04 12:19:42,31.0,0.0,0.0,0.0
2022-02-04 12:19:52,31.0,0.0,0.0,0.0
2022-02-04 12:20:02,31.0,0.0,0.0,0.0
2022-02-04 12:20:12,31.0,0.0,0.0,0.0
2022-02-04 12:20:22,31.0,0.0,0.0,0.0
2022-02-04 12:20:32,31.0,0.0,0.0,0.0
2022-02-04 12:20:42,31.0,0.0,0.0,0.0
2022-02-04 12:20:52,31.0,0.0,0.0,0.0
2022-02-04 12:21:02,31.0,0.0,0.0,0.0
2022-02-04 12:21:12,31.0,0.0,0.0,0.0
2022-02-04 12:21:22,31.0,0.0,0.0,0.0
2022-02-04 12:21:32,31.0,0.0,0.0,0.0
2022-02-04 12:21:42,31.0,0.0,0.0,0.0
2022-02-04 12:21:52,31.0,0.0,0.0,0.0
2022-02-04 12:22:02,31.0,0.0,0.0,0.0
2022-02-04 12:22:12,31.0,0.0,0.0,0.0
2022-02-04 12:22:22,31.0,0.0,0.0,0.0
2022-02-04 12:22:32,31.0,0.0,0.0,0.0
2022-02-04 12:22:42,31.0,0.0,0.0,0.0
2022-02-04 12:22:52,31.0,0.0,11.1,4.71
2022-02-04 12:23:02,33.0,0.0,11.0,4.71
2022-02-04 12:23:12,36.0,-1038.0,257.4,7.32
2022-02-04 12:23:22,37.0,-1040.0,257.6,7.35
2022-02-04 12:23:32,38.0,-1039.0,257.3,7.33
2022-02-04 12:23:42,39.0,-1040.0,257.3,7.33
2022-02-04 12:23:52,39.0,-1040.0,257.3,7.35
2022-02-04 12:24:02,40.0,-1040.0,257.5,7.34
2022-02-04 12:24:12,40.0,-1038.0,257.1,7.34
2022-02-04 12:24:22,40.0,-1038.0,257.6,7.33
2022-02-04 12:24:32,41.0,-1039.0,257.3,7.32
2022-02-04 12:24:42,41.0,-1039.0,257.2,7.34
2022-02-04 12:24:52,41.0,-1040.0,257.6,7.33
2022-02-04 12:25:02,41.0,-1038.0,257.3,7.32
2022-02-04 12:25:12,42.0,-1039.0,257.3,7.35
2022-02-04 12:25:22,42.0,-1038.0,257.6,7.34
2022-02-04 12:25:32,42.0,-1039.0,257.4,7.35
2022-02-04 12:25:42,42.0,-1039.0,257.4,7.33
2022-02-04 12:25:52,42.0,-1038.0,257.6,7.34
2022-02-04 12:26:02,43.0,-1038.0,257.3,7.32
2022-02-04 12:26:12,43.0,-1040.0,257.4,7.34
2022-02-04 12:26:22,43.0,-1039.0,257.3,7.33
2022-02-04 12:26:32,43.0,-1040.0,257.2,7.35
2022-02-04 12:26:42,43.0,-1038.0,257.5,7.34
2022-02-04 12:26:52,43.0,-1039.0,257.4,7.33
2022-02-04 12:27:02,43.0,-1038.0,257.4,7.32
2022-02-04 12:27:12,44.0,-1038.0,257.3,7.33
2022-02-04 12:27:22,44.0,-1039.0,257.5,7.34
2022-02-04 12:27:32,44.0,-1039.0,257.4,7.35
2022-02-04 12:27:42,44.0,-1040.0,257.4,7.33
2022-02-04 12:27:52,44.0,-1038.0,257.3,7.32
2022-02-04 12:28:02,44.0,-1039.0,257.4,7.34
2022-02-04 12:28:12,44.0,-1038.0,257.1,7.33
2022-02-04 12:28:22,44.0,-1039.0,257.2,7.35
2022-02-04 12:28:32,44.0,-1040.0,257.3,7.33
2022-02-04 12:28:42,44.0,-1040.0,257.5,7.35
2022-02-04 12:28:52,44.0,-1039.0,257.2,7.34
2022-02-04 12:29:02,44.0,-1039.0,257.4,7.33
2022-02-04 12:29:12,44.0,-1039.0,257.2,7.32
2022-02-04 12:29:22,45.0,-1039.0,257.5,7.33
2022-02-04 12:29:32,45.0,-1039.0,257.1,7.33
2022-02-04 12:29:42,45.0,-1039.0,257.1,7.33
2022-02-04 12:29:52,45.0,-1039.0,257.4,7.33
2022-02-04 12:30:02,45.0,-1038.0,257.1,7.36
2022-02-04 12:30:12,45.0,-1038.0,257.4,7.34
2022-02-04 12:30:22,45.0,-1038.0,257.5,7.36
2022-02-04 12:30:32,45.0,-1039.0,257.1,7.33
2022-02-04 12:30:42,45.0,-1038.0,257.3,7.32
2022-02-04 12:30:52,45.0,-1038.0,257.3,7.35
2022-02-04 12:31:02,45.0,-1039.0,257.2,7.34
2022-02-04 12:31:12,45.0,-1039.0,257.1,7.33
2022-02-04 12:31:22,45.0,-1038.0,257.2,7.35
2022-02-04 12:31:32,45.0,-1039.0,257.4,7.33
2022-02-04 12:31:42,45.0,-1039.0,257.3,7.35
2022-02-04 12:31:52,45.0,-1038.0,257.3,7.33
2022-02-04 12:32:02,45.0,-1039.0,257.4,7.35
2022-02-04 12:32:12,45.0,-1039.0,257.5,7.33
2022-02-04 12:32:22,45.0,-1039.0,257.0,7.35
2022-02-04 12:32:32,45.0,-1038.0,257.1,7.33
2022-02-04 12:32:42,45.0,-1039.0,257.0,7.34
2022-02-04 12:32:52,45.0,-1038.0,257.5,7.32
2022-02-04 12:33:02,45.0,-1037.0,257.2,7.34
2022-02-04 12:33:12,45.0,-708.0,129.2,7.38
2022-02-04 12:33:22,46.0,-542.0,126.8,7.95
2022-02-04 12:33:32,46.0,-541.0,126.6,7.95
2022-02-04 12:33:42,46.0,-542.0,126.5,7.94
2022-02-04 12:33:52,46.0,-541.0,126.4,7.93
2022-02-04 12:34:02,46.0,-540.0,126.4,7.93
2022-02-04 12:34:12,46.0,-541.0,126.5,7.95
2022-02-04 12:34:22,46.0,-542.0,126.5,7.95
2022-02-04 12:34:32,46.0,-542.0,126.5,7.94
2022-02-04 12:34:42,46.0,-540.0,126.6,7.95
2022-02-04 12:34:52,46.0,-542.0,126.6,7.95
2022-02-04 12:35:02,46.0,-540.0,126.6,7.95
